{ DateObject[{2019, 12, 26, 03, 18, 30}] ,  14710 ,  8980 ,    4520 ,    1770 ,   530 ,   90 ,     4273 },
{ DateObject[{2019, 12, 26, 03, 18, 53}] ,  14710 ,  8980 ,    4520 ,    1770 ,   530 ,   90 ,     4273 },
{ DateObject[{2019, 12, 26, 03, 48, 35}] ,  14730 ,  8980 ,    4520 ,    1770 ,   530 ,   90 ,     4273 },
{ DateObject[{2019, 12, 26, 04, 18, 41}] ,  14730 ,  8980 ,    4530 ,    1770 ,   530 ,   90 ,     4274 },
{ DateObject[{2019, 12, 26, 04, 48, 45}] ,  14740 ,  8980 ,    4530 ,    1770 ,   530 ,   90 ,     4274 },
{ DateObject[{2019, 12, 26, 05, 18, 50}] ,  14760 ,  8980 ,    4530 ,    1770 ,   530 ,   90 ,     4274 },
{ DateObject[{2019, 12, 26, 14, 45, 00}] ,  14800 ,  9010 ,    4540 ,    1780 ,   530 ,   90 ,     4277 },
{ DateObject[{2019, 12, 26, 14, 47, 03}] ,  14800 ,  9010 ,    4540 ,    1780 ,   530 ,   90 ,     4277 },
{ DateObject[{2019, 12, 26, 15, 17, 08}] ,  14810 ,  9010 ,    4550 ,    1780 ,   530 ,   90 ,     4277 },
{ DateObject[{2019, 12, 26, 15, 47, 12}] ,  14810 ,  9010 ,    4550 ,    1780 ,   530 ,   90 ,     4277 },
{ DateObject[{2019, 12, 26, 16, 17, 16}] ,  14810 ,  9010 ,    4550 ,    1780 ,   530 ,   90 ,     4277 },
{ DateObject[{2019, 12, 26, 16, 51, 43}] ,  14810 ,  9010 ,    4550 ,    1780 ,   530 ,   90 ,     4277 },
{ DateObject[{2019, 12, 26, 17, 21, 49}] ,  14810 ,  9020 ,    4550 ,    1780 ,   530 ,   90 ,     4277 },
{ DateObject[{2019, 12, 26, 17, 51, 54}] ,  14810 ,  9020 ,    4550 ,    1780 ,   530 ,   90 ,     4277 },
{ DateObject[{2019, 12, 26, 18, 21, 59}] ,  14810 ,  9020 ,    4550 ,    1780 ,   530 ,   90 ,     4278 },
{ DateObject[{2019, 12, 26, 18, 52, 04}] ,  14820 ,  9020 ,    4550 ,    1780 ,   530 ,   90 ,     4278 },
{ DateObject[{2019, 12, 27, 15, 37, 29}] ,  14970 ,  9080 ,    4590 ,    1780 ,   530 ,   90 ,     4287 },
{ DateObject[{2019, 12, 27, 16, 07, 33}] ,  14980 ,  9080 ,    4600 ,    1780 ,   530 ,   90 ,     4287 },
{ DateObject[{2019, 12, 27, 16, 37, 39}] ,  14980 ,  9080 ,    4600 ,    1780 ,   530 ,   90 ,     4288 },
{ DateObject[{2019, 12, 27, 17, 07, 44}] ,  14990 ,  9090 ,    4600 ,    1780 ,   530 ,   90 ,     4288 },
{ DateObject[{2019, 12, 27, 17, 37, 48}] ,  14990 ,  9090 ,    4600 ,    1780 ,   530 ,   90 ,     4288 },
{ DateObject[{2019, 12, 27, 20, 42, 30}] ,  15010 ,  9100 ,    4600 ,    1780 ,   530 ,   90 ,     4289 },
{ DateObject[{2019, 12, 27, 21, 12, 35}] ,  15010 ,  9100 ,    4600 ,    1780 ,   530 ,   90 ,     4290 },
{ DateObject[{2019, 12, 27, 21, 42, 40}] ,  15010 ,  9100 ,    4610 ,    1780 ,   530 ,   90 ,     4290 },
{ DateObject[{2019, 12, 27, 22, 12, 45}] ,  15020 ,  9100 ,    4610 ,    1780 ,   530 ,   90 ,     4290 },
{ DateObject[{2019, 12, 27, 22, 27, 04}] ,  15020 ,  9100 ,    4610 ,    1780 ,   530 ,   90 ,     4290 },
{ DateObject[{2019, 12, 27, 22, 27, 17}] ,  15020 ,  9100 ,    4610 ,    1780 ,   530 ,   90 ,     4290 },
{ DateObject[{2019, 12, 27, 22, 57, 22}] ,  15020 ,  9110 ,    4610 ,    1780 ,   530 ,   90 ,     4290 },
{ DateObject[{2019, 12, 27, 23, 27, 27}] ,  15020 ,  9110 ,    4620 ,    1780 ,   530 ,   90 ,     4290 },
{ DateObject[{2019, 12, 27, 23, 57, 32}] ,  15040 ,  9110 ,    4620 ,    1780 ,   530 ,   90 ,     4291 },
{ DateObject[{2019, 12, 28, 00, 27, 38}] ,  15050 ,  9110 ,    4620 ,    1780 ,   530 ,   90 ,     4291 },
{ DateObject[{2019, 12, 28, 00, 57, 43}] ,  15050 ,  9120 ,    4620 ,    1780 ,   530 ,   90 ,     4291 },
{ DateObject[{2019, 12, 28, 01, 27, 47}] ,  15060 ,  9120 ,    4620 ,    1780 ,   530 ,   90 ,     4291 },
{ DateObject[{2019, 12, 28, 01, 57, 52}] ,  15060 ,  9120 ,    4620 ,    1780 ,   530 ,   90 ,     4291 },
{ DateObject[{2019, 12, 28, 02, 27, 57}] ,  15070 ,  9130 ,    4630 ,    1780 ,   530 ,   90 ,     4292 },
{ DateObject[{2019, 12, 28, 02, 58, 02}] ,  15070 ,  9130 ,    4630 ,    1780 ,   530 ,   90 ,     4292 },
{ DateObject[{2019, 12, 28, 03, 28, 07}] ,  15070 ,  9130 ,    4630 ,    1780 ,   530 ,   90 ,     4292 },
{ DateObject[{2019, 12, 28, 03, 58, 11}] ,  15080 ,  9130 ,    4630 ,    1780 ,   530 ,   90 ,     4292 },
{ DateObject[{2019, 12, 28, 04, 28, 16}] ,  15080 ,  9130 ,    4630 ,    1780 ,   530 ,   90 ,     4292 },
{ DateObject[{2019, 12, 28, 04, 58, 20}] ,  15080 ,  9130 ,    4640 ,    1780 ,   530 ,   90 ,     4292 },
{ DateObject[{2019, 12, 28, 05, 28, 26}] ,  15080 ,  9130 ,    4640 ,    1780 ,   530 ,   90 ,     4293 },
{ DateObject[{2019, 12, 28, 05, 58, 31}] ,  15080 ,  9130 ,    4640 ,    1780 ,   530 ,   90 ,     4293 },
{ DateObject[{2019, 12, 28, 06, 28, 37}] ,  15080 ,  9140 ,    4640 ,    1780 ,   530 ,   90 ,     4293 },
{ DateObject[{2019, 12, 28, 06, 58, 41}] ,  15090 ,  9140 ,    4640 ,    1780 ,   530 ,   90 ,     4293 },
{ DateObject[{2019, 12, 28, 07, 28, 47}] ,  15100 ,  9140 ,    4640 ,    1780 ,   530 ,   90 ,     4293 },
{ DateObject[{2019, 12, 28, 07, 58, 53}] ,  15100 ,  9140 ,    4640 ,    1780 ,   530 ,   90 ,     4294 },
{ DateObject[{2019, 12, 28, 08, 28, 57}] ,  15110 ,  9140 ,    4640 ,    1780 ,   530 ,   90 ,     4294 },
{ DateObject[{2019, 12, 28, 08, 59, 02}] ,  15120 ,  9140 ,    4640 ,    1780 ,   530 ,   90 ,     4294 },
{ DateObject[{2019, 12, 28, 09, 29, 07}] ,  15120 ,  9140 ,    4650 ,    1780 ,   530 ,   90 ,     4294 },
{ DateObject[{2019, 12, 28, 09, 59, 15}] ,  15120 ,  9140 ,    4650 ,    1780 ,   530 ,   90 ,     4294 },
{ DateObject[{2019, 12, 28, 10, 29, 19}] ,  15120 ,  9140 ,    4650 ,    1780 ,   530 ,   90 ,     4294 },
{ DateObject[{2019, 12, 28, 10, 59, 23}] ,  15120 ,  9140 ,    4650 ,    1780 ,   530 ,   90 ,     4294 },
{ DateObject[{2019, 12, 28, 11, 29, 29}] ,  15130 ,  9150 ,    4650 ,    1780 ,   530 ,   90 ,     4295 },
{ DateObject[{2019, 12, 28, 11, 59, 34}] ,  15150 ,  9150 ,    4650 ,    1780 ,   530 ,   90 ,     4295 },
